Stationscode;Datum;Uhrzeit;Feinstaub;Ozon;Stickstoffdioxid;Luftqualitätsindex;Temperatur-mean;Temperatur-min;Temperatur-max;Niederschlag;Schneefall;Windrichtung;Windgeschwindigkeit;Spitzenwindboe;Luftdruck;Sonnenminuten
DENW053;11.08.2021;04:00;7.0;1.0;18.0;sehr gut;19.4;15.1;25.3;0.0;0;220.2;6.3;24.0;1019.4;507
DENW053;11.08.2021;05:00;7.0;0.5;26.0;gut;19.4;15.1;25.3;0.0;0;220.2;6.3;24.0;1019.4;507
DENW053;11.08.2021;06:00;8.0;0.6;32.0;gut;19.4;15.1;25.3;0.0;0;220.2;6.3;24.0;1019.4;507
DENW053;11.08.2021;07:00;8.0;3.0;29.0;gut;19.4;15.1;25.3;0.0;0;220.2;6.3;24.0;1019.4;507
DENW053;11.08.2021;08:00;8.0;9.0;22.0;gut;19.4;15.1;25.3;0.0;0;220.2;6.3;24.0;1019.4;507
DENW053;11.08.2021;09:00;8.0;9.0;23.0;gut;19.4;15.1;25.3;0.0;0;220.2;6.3;24.0;1019.4;507
DENW053;11.08.2021;10:00;9.0;14.0;23.0;gut;19.4;15.1;25.3;0.0;0;220.2;6.3;24.0;1019.4;507
DENW053;11.08.2021;11:00;9.0;27.0;27.0;gut;19.4;15.1;25.3;0.0;0;220.2;6.3;24.0;1019.4;507
DENW053;11.08.2021;12:00;9.0;48.0;25.0;gut;19.4;15.1;25.3;0.0;0;220.2;6.3;24.0;1019.4;507
DENW053;11.08.2021;13:00;9.0;56.0;11.0;sehr gut;19.4;15.1;25.3;0.0;0;220.2;6.3;24.0;1019.4;507
DENW053;11.08.2021;14:00;9.0;56.0;9.0;sehr gut;19.4;15.1;25.3;0.0;0;220.2;6.3;24.0;1019.4;507
DENW053;11.08.2021;15:00;9.0;61.0;9.0;gut;19.4;15.1;25.3;0.0;0;220.2;6.3;24.0;1019.4;507
DENW053;11.08.2021;16:00;10.0;65.0;10.0;gut;19.4;15.1;25.3;0.0;0;220.2;6.3;24.0;1019.4;507
DENW053;11.08.2021;17:00;10.0;69.0;9.0;gut;19.4;15.1;25.3;0.0;0;220.2;6.3;24.0;1019.4;507
DENW053;11.08.2021;18:00;10.0;71.0;8.0;gut;19.4;15.1;25.3;0.0;0;220.2;6.3;24.0;1019.4;507
DENW053;11.08.2021;19:00;10.0;74.0;8.0;gut;19.4;15.1;25.3;0.0;0;220.2;6.3;24.0;1019.4;507
DENW053;11.08.2021;20:00;11.0;74.0;9.0;gut;19.4;15.1;25.3;0.0;0;220.2;6.3;24.0;1019.4;507
DENW053;11.08.2021;21:00;11.0;60.0;15.0;sehr gut;19.4;15.1;25.3;0.0;0;220.2;6.3;24.0;1019.4;507
DENW053;11.08.2021;22:00;11.0;24.0;37.0;gut;19.4;15.1;25.3;0.0;0;220.2;6.3;24.0;1019.4;507
DENW053;11.08.2021;23:00;12.0;28.0;23.0;gut;19.4;15.1;25.3;0.0;0;220.2;6.3;24.0;1019.4;507
DENW053;12.08.2021;24:00;13.0;23.0;19.0;sehr gut;20.8;15.4;27.2;0.0;0;138.6;3.5;24.0;1019.9;510
DENW053;12.08.2021;01:00;13.0;13.0;22.0;gut;20.8;15.4;27.2;0.0;0;138.6;3.5;24.0;1019.9;510
DENW053;12.08.2021;02:00;13.0;10.0;28.0;gut;20.8;15.4;27.2;0.0;0;138.6;3.5;24.0;1019.9;510
DENW053;12.08.2021;03:00;13.0;4.0;24.0;gut;20.8;15.4;27.2;0.0;0;138.6;3.5;24.0;1019.9;510
DENW053;12.08.2021;04:00;14.0;3.0;19.0;sehr gut;20.8;15.4;27.2;0.0;0;138.6;3.5;24.0;1019.9;510
DENW053;12.08.2021;05:00;14.0;0.9;16.0;sehr gut;20.8;15.4;27.2;0.0;0;138.6;3.5;24.0;1019.9;510
DENW053;12.08.2021;06:00;15.0;1.0;15.0;sehr gut;20.8;15.4;27.2;0.0;0;138.6;3.5;24.0;1019.9;510
DENW053;12.08.2021;07:00;15.0;1.0;23.0;gut;20.8;15.4;27.2;0.0;0;138.6;3.5;24.0;1019.9;510
DENW053;12.08.2021;08:00;15.0;2.0;27.0;gut;20.8;15.4;27.2;0.0;0;138.6;3.5;24.0;1019.9;510
DENW053;12.08.2021;09:00;16.0;5.0;27.0;gut;20.8;15.4;27.2;0.0;0;138.6;3.5;24.0;1019.9;510
DENW053;12.08.2021;10:00;16.0;13.0;32.0;gut;20.8;15.4;27.2;0.0;0;138.6;3.5;24.0;1019.9;510
DENW053;12.08.2021;11:00;16.0;29.0;31.0;gut;20.8;15.4;27.2;0.0;0;138.6;3.5;24.0;1019.9;510
DENW053;12.08.2021;12:00;16.0;51.0;28.0;gut;20.8;15.4;27.2;0.0;0;138.6;3.5;24.0;1019.9;510
DENW053;12.08.2021;13:00;16.0;73.0;19.0;gut;20.8;15.4;27.2;0.0;0;138.6;3.5;24.0;1019.9;510
DENW053;12.08.2021;14:00;17.0;130.0;15.0;mäßig;20.8;15.4;27.2;0.0;0;138.6;3.5;24.0;1019.9;510
DENW053;12.08.2021;15:00;17.0;124.0;9.0;mäßig;20.8;15.4;27.2;0.0;0;138.6;3.5;24.0;1019.9;510
DENW053;12.08.2021;16:00;17.0;104.0;5.0;gut;20.8;15.4;27.2;0.0;0;138.6;3.5;24.0;1019.9;510
DENW053;12.08.2021;17:00;17.0;105.0;5.0;gut;20.8;15.4;27.2;0.0;0;138.6;3.5;24.0;1019.9;510
DENW053;12.08.2021;18:00;17.0;106.0;6.0;gut;20.8;15.4;27.2;0.0;0;138.6;3.5;24.0;1019.9;510
DENW053;12.08.2021;19:00;17.0;103.0;10.0;gut;20.8;15.4;27.2;0.0;0;138.6;3.5;24.0;1019.9;510
DENW053;12.08.2021;20:00;17.0;102.0;19.0;gut;20.8;15.4;27.2;0.0;0;138.6;3.5;24.0;1019.9;510
DENW053;12.08.2021;21:00;17.0;71.0;30.0;gut;20.8;15.4;27.2;0.0;0;138.6;3.5;24.0;1019.9;510
DENW053;12.08.2021;22:00;18.0;39.0;36.0;gut;20.8;15.4;27.2;0.0;0;138.6;3.5;24.0;1019.9;510
DENW053;12.08.2021;23:00;17.0;30.0;31.0;gut;20.8;15.4;27.2;0.0;0;138.6;3.5;24.0;1019.9;510
DENW053;13.08.2021;24:00;17.0;17.0;34.0;gut;20.7;16.0;26.9;0.0;0;247.5;9.3;33.0;1020.9;514
DENW053;13.08.2021;01:00;18.0;15.0;40.0;gut;20.7;16.0;26.9;0.0;0;247.5;9.3;33.0;1020.9;514
DENW053;13.08.2021;02:00;18.0;9.0;37.0;gut;20.7;16.0;26.9;0.0;0;247.5;9.3;33.0;1020.9;514
DENW053;13.08.2021;03:00;18.0;2.0;44.0;mäßig;20.7;16.0;26.9;0.0;0;247.5;9.3;33.0;1020.9;514
DENW053;13.08.2021;04:00;18.0;1.0;48.0;mäßig;20.7;16.0;26.9;0.0;0;247.5;9.3;33.0;1020.9;514
DENW053;13.08.2021;05:00;18.0;4.0;46.0;mäßig;20.7;16.0;26.9;0.0;0;247.5;9.3;33.0;1020.9;514
DENW053;13.08.2021;06:00;18.0;2.0;46.0;mäßig;20.7;16.0;26.9;0.0;0;247.5;9.3;33.0;1020.9;514
DENW053;13.08.2021;07:00;18.0;1.0;48.0;mäßig;20.7;16.0;26.9;0.0;0;247.5;9.3;33.0;1020.9;514
DENW053;13.08.2021;08:00;18.0;5.0;37.0;gut;20.7;16.0;26.9;0.0;0;247.5;9.3;33.0;1020.9;514
DENW053;13.08.2021;09:00;18.0;12.0;35.0;gut;20.7;16.0;26.9;0.0;0;247.5;9.3;33.0;1020.9;514
DENW053;13.08.2021;10:00;18.0;28.0;25.0;gut;20.7;16.0;26.9;0.0;0;247.5;9.3;33.0;1020.9;514
DENW053;13.08.2021;11:00;19.0;50.0;16.0;sehr gut;20.7;16.0;26.9;0.0;0;247.5;9.3;33.0;1020.9;514
DENW053;13.08.2021;12:00;19.0;44.0;21.0;gut;20.7;16.0;26.9;0.0;0;247.5;9.3;33.0;1020.9;514
DENW053;13.08.2021;13:00;20.0;47.0;24.0;gut;20.7;16.0;26.9;0.0;0;247.5;9.3;33.0;1020.9;514
DENW053;13.08.2021;14:00;20.0;64.0;12.0;gut;20.7;16.0;26.9;0.0;0;247.5;9.3;33.0;1020.9;514
DENW053;13.08.2021;15:00;19.0;59.0;9.0;sehr gut;20.7;16.0;26.9;0.0;0;247.5;9.3;33.0;1020.9;514
DENW053;13.08.2021;16:00;19.0;66.0;5.0;gut;20.7;16.0;26.9;0.0;0;247.5;9.3;33.0;1020.9;514
DENW053;13.08.2021;17:00;20.0;67.0;4.0;gut;20.7;16.0;26.9;0.0;0;247.5;9.3;33.0;1020.9;514
DENW053;13.08.2021;18:00;19.0;67.0;7.0;gut;20.7;16.0;26.9;0.0;0;247.5;9.3;33.0;1020.9;514
DENW053;13.08.2021;19:00;19.0;75.0;7.0;gut;20.7;16.0;26.9;0.0;0;247.5;9.3;33.0;1020.9;514
DENW053;13.08.2021;20:00;20.0;80.0;8.0;gut;20.7;16.0;26.9;0.0;0;247.5;9.3;33.0;1020.9;514
DENW053;13.08.2021;21:00;19.0;80.0;10.0;gut;20.7;16.0;26.9;0.0;0;247.5;9.3;33.0;1020.9;514
DENW053;13.08.2021;22:00;19.0;76.0;11.0;gut;20.7;16.0;26.9;0.0;0;247.5;9.3;33.0;1020.9;514
DENW053;13.08.2021;23:00;19.0;57.0;17.0;sehr gut;20.7;16.0;26.9;0.0;0;247.5;9.3;33.0;1020.9;514
DENW053;14.08.2021;24:00;18.0;40.0;20.0;sehr gut;20.3;14.6;26.9;0.0;0;249.9;8.5;31.0;1021.1;817
DENW053;14.08.2021;01:00;18.0;22.0;27.0;gut;20.3;14.6;26.9;0.0;0;249.9;8.5;31.0;1021.1;817
DENW053;14.08.2021;02:00;18.0;12.0;28.0;gut;20.3;14.6;26.9;0.0;0;249.9;8.5;31.0;1021.1;817
DENW053;14.08.2021;03:00;18.0;5.0;34.0;gut;20.3;14.6;26.9;0.0;0;249.9;8.5;31.0;1021.1;817
DENW053;14.08.2021;04:00;17.0;4.0;31.0;gut;20.3;14.6;26.9;0.0;0;249.9;8.5;31.0;1021.1;817
DENW053;14.08.2021;05:00;17.0;1.0;32.0;gut;20.3;14.6;26.9;0.0;0;249.9;8.5;31.0;1021.1;817
DENW053;14.08.2021;06:00;18.0;2.0;29.0;gut;20.3;14.6;26.9;0.0;0;249.9;8.5;31.0;1021.1;817
DENW053;14.08.2021;07:00;18.0;2.0;25.0;gut;20.3;14.6;26.9;0.0;0;249.9;8.5;31.0;1021.1;817
DENW053;14.08.2021;08:00;18.0;5.0;26.0;gut;20.3;14.6;26.9;0.0;0;249.9;8.5;31.0;1021.1;817
DENW053;14.08.2021;09:00;17.0;21.0;25.0;gut;20.3;14.6;26.9;0.0;0;249.9;8.5;31.0;1021.1;817
DENW053;14.08.2021;10:00;16.0;44.0;13.0;sehr gut;20.3;14.6;26.9;0.0;0;249.9;8.5;31.0;1021.1;817
DENW053;14.08.2021;11:00;16.0;55.0;11.0;sehr gut;20.3;14.6;26.9;0.0;0;249.9;8.5;31.0;1021.1;817
DENW053;14.08.2021;12:00;15.0;61.0;10.0;gut;20.3;14.6;26.9;0.0;0;249.9;8.5;31.0;1021.1;817
DENW053;14.08.2021;13:00;15.0;69.0;8.0;gut;20.3;14.6;26.9;0.0;0;249.9;8.5;31.0;1021.1;817
DENW053;14.08.2021;14:00;15.0;78.0;7.0;gut;20.3;14.6;26.9;0.0;0;249.9;8.5;31.0;1021.1;817
DENW053;14.08.2021;15:00;15.0;78.0;7.0;gut;20.3;14.6;26.9;0.0;0;249.9;8.5;31.0;1021.1;817
DENW053;14.08.2021;16:00;15.0;80.0;7.0;gut;20.3;14.6;26.9;0.0;0;249.9;8.5;31.0;1021.1;817
DENW053;14.08.2021;17:00;16.0;84.0;5.0;gut;20.3;14.6;26.9;0.0;0;249.9;8.5;31.0;1021.1;817
DENW053;14.08.2021;18:00;16.0;85.0;6.0;gut;20.3;14.6;26.9;0.0;0;249.9;8.5;31.0;1021.1;817
DENW053;14.08.2021;19:00;16.0;87.0;6.0;gut;20.3;14.6;26.9;0.0;0;249.9;8.5;31.0;1021.1;817
DENW053;14.08.2021;20:00;16.0;88.0;4.0;gut;20.3;14.6;26.9;0.0;0;249.9;8.5;31.0;1021.1;817
DENW053;14.08.2021;21:00;16.0;84.0;5.0;gut;20.3;14.6;26.9;0.0;0;249.9;8.5;31.0;1021.1;817
DENW053;14.08.2021;22:00;16.0;76.0;10.0;gut;20.3;14.6;26.9;0.0;0;249.9;8.5;31.0;1021.1;817
DENW053;14.08.2021;23:00;16.0;59.0;13.0;sehr gut;20.3;14.6;26.9;0.0;0;249.9;8.5;31.0;1021.1;817
DENW053;15.08.2021;24:00;17.0;35.0;24.0;gut;21.6;14.9;28.5;0.0;0;198.3;7.4;37.0;1014.7;632
DENW053;15.08.2021;01:00;17.0;17.0;34.0;gut;21.6;14.9;28.5;0.0;0;198.3;7.4;37.0;1014.7;632
DENW053;15.08.2021;02:00;17.0;10.0;36.0;gut;21.6;14.9;28.5;0.0;0;198.3;7.4;37.0;1014.7;632
DENW053;15.08.2021;03:00;18.0;6.0;36.0;gut;21.6;14.9;28.5;0.0;0;198.3;7.4;37.0;1014.7;632
DENW053;15.08.2021;04:00;18.0;7.0;31.0;gut;21.6;14.9;28.5;0.0;0;198.3;7.4;37.0;1014.7;632
DENW053;15.08.2021;05:00;18.0;13.0;28.0;gut;21.6;14.9;28.5;0.0;0;198.3;7.4;37.0;1014.7;632
DENW053;15.08.2021;06:00;18.0;3.0;39.0;gut;21.6;14.9;28.5;0.0;0;198.3;7.4;37.0;1014.7;632
DENW053;15.08.2021;07:00;19.0;7.0;31.0;gut;21.6;14.9;28.5;0.0;0;198.3;7.4;37.0;1014.7;632
DENW053;15.08.2021;08:00;18.0;14.0;24.0;gut;21.6;14.9;28.5;0.0;0;198.3;7.4;37.0;1014.7;632
DENW053;15.08.2021;09:00;18.0;22.0;24.0;gut;21.6;14.9;28.5;0.0;0;198.3;7.4;37.0;1014.7;632
DENW053;15.08.2021;10:00;19.0;29.0;22.0;gut;21.6;14.9;28.5;0.0;0;198.3;7.4;37.0;1014.7;632
DENW053;15.08.2021;11:00;18.0;35.0;22.0;gut;21.6;14.9;28.5;0.0;0;198.3;7.4;37.0;1014.7;632
DENW053;15.08.2021;12:00;18.0;46.0;22.0;gut;21.6;14.9;28.5;0.0;0;198.3;7.4;37.0;1014.7;632
DENW053;15.08.2021;13:00;18.0;69.0;8.0;gut;21.6;14.9;28.5;0.0;0;198.3;7.4;37.0;1014.7;632
DENW053;15.08.2021;14:00;18.0;86.0;4.0;gut;21.6;14.9;28.5;0.0;0;198.3;7.4;37.0;1014.7;632
DENW053;15.08.2021;15:00;18.0;87.0;4.0;gut;21.6;14.9;28.5;0.0;0;198.3;7.4;37.0;1014.7;632
DENW053;15.08.2021;16:00;18.0;83.0;4.0;gut;21.6;14.9;28.5;0.0;0;198.3;7.4;37.0;1014.7;632
DENW053;15.08.2021;17:00;19.0;85.0;4.0;gut;21.6;14.9;28.5;0.0;0;198.3;7.4;37.0;1014.7;632
DENW053;15.08.2021;18:00;18.0;90.0;6.0;gut;21.6;14.9;28.5;0.0;0;198.3;7.4;37.0;1014.7;632
DENW053;15.08.2021;19:00;19.0;93.0;3.0;gut;21.6;14.9;28.5;0.0;0;198.3;7.4;37.0;1014.7;632
DENW053;15.08.2021;20:00;19.0;85.0;7.0;gut;21.6;14.9;28.5;0.0;0;198.3;7.4;37.0;1014.7;632
DENW053;15.08.2021;21:00;19.0;66.0;11.0;gut;21.6;14.9;28.5;0.0;0;198.3;7.4;37.0;1014.7;632
DENW053;15.08.2021;22:00;20.0;44.0;27.0;gut;21.6;14.9;28.5;0.0;0;198.3;7.4;37.0;1014.7;632
DENW053;15.08.2021;23:00;19.0;42.0;23.0;gut;21.6;14.9;28.5;0.0;0;198.3;7.4;37.0;1014.7;632
DENW053;16.08.2021;24:00;19.0;55.0;11.0;sehr gut;16.0;12.1;20.3;7.2;0;268.8;19.3;44.0;1012.6;41
DENW053;16.08.2021;01:00;18.0;69.0;6.0;gut;16.0;12.1;20.3;7.2;0;268.8;19.3;44.0;1012.6;41
DENW053;16.08.2021;02:00;18.0;56.0;8.0;sehr gut;16.0;12.1;20.3;7.2;0;268.8;19.3;44.0;1012.6;41
DENW053;16.08.2021;03:00;17.0;53.0;8.0;sehr gut;16.0;12.1;20.3;7.2;0;268.8;19.3;44.0;1012.6;41
DENW053;16.08.2021;04:00;17.0;61.0;3.0;gut;16.0;12.1;20.3;7.2;0;268.8;19.3;44.0;1012.6;41
DENW053;16.08.2021;05:00;16.0;67.0;3.0;gut;16.0;12.1;20.3;7.2;0;268.8;19.3;44.0;1012.6;41
DENW053;16.08.2021;06:00;15.0;64.0;4.0;gut;16.0;12.1;20.3;7.2;0;268.8;19.3;44.0;1012.6;41
DENW053;16.08.2021;07:00;15.0;60.0;5.0;sehr gut;16.0;12.1;20.3;7.2;0;268.8;19.3;44.0;1012.6;41
DENW053;16.08.2021;08:00;14.0;;;sehr gut;16.0;12.1;20.3;7.2;0;268.8;19.3;44.0;1012.6;41
DENW053;16.08.2021;09:00;14.0;;;sehr gut;16.0;12.1;20.3;7.2;0;268.8;19.3;44.0;1012.6;41
DENW053;16.08.2021;10:00;14.0;;;sehr gut;16.0;12.1;20.3;7.2;0;268.8;19.3;44.0;1012.6;41
DENW053;16.08.2021;11:00;14.0;;;sehr gut;16.0;12.1;20.3;7.2;0;268.8;19.3;44.0;1012.6;41
DENW053;16.08.2021;12:00;14.0;;;sehr gut;16.0;12.1;20.3;7.2;0;268.8;19.3;44.0;1012.6;41
DENW053;16.08.2021;13:00;14.0;58.0;4.0;sehr gut;16.0;12.1;20.3;7.2;0;268.8;19.3;44.0;1012.6;41
DENW053;16.08.2021;14:00;14.0;48.0;5.0;sehr gut;16.0;12.1;20.3;7.2;0;268.8;19.3;44.0;1012.6;41
DENW053;16.08.2021;15:00;13.0;45.0;6.0;sehr gut;16.0;12.1;20.3;7.2;0;268.8;19.3;44.0;1012.6;41
DENW053;16.08.2021;16:00;13.0;38.0;8.0;sehr gut;16.0;12.1;20.3;7.2;0;268.8;19.3;44.0;1012.6;41
DENW053;16.08.2021;17:00;12.0;58.0;4.0;sehr gut;16.0;12.1;20.3;7.2;0;268.8;19.3;44.0;1012.6;41
DENW053;16.08.2021;18:00;12.0;59.0;4.0;sehr gut;16.0;12.1;20.3;7.2;0;268.8;19.3;44.0;1012.6;41
DENW053;16.08.2021;19:00;12.0;50.0;10.0;sehr gut;16.0;12.1;20.3;7.2;0;268.8;19.3;44.0;1012.6;41
DENW053;16.08.2021;20:00;11.0;47.0;15.0;sehr gut;16.0;12.1;20.3;7.2;0;268.8;19.3;44.0;1012.6;41
DENW053;16.08.2021;21:00;11.0;47.0;9.0;sehr gut;16.0;12.1;20.3;7.2;0;268.8;19.3;44.0;1012.6;41
DENW053;16.08.2021;22:00;9.0;46.0;8.0;sehr gut;16.0;12.1;20.3;7.2;0;268.8;19.3;44.0;1012.6;41
DENW053;16.08.2021;23:00;9.0;45.0;8.0;sehr gut;16.0;12.1;20.3;7.2;0;268.8;19.3;44.0;1012.6;41
DENW053;17.08.2021;24:00;9.0;45.0;9.0;sehr gut;14.4;12.2;17.3;4.5;0;256.7;15.6;43.0;1017.8;7
DENW053;17.08.2021;01:00;9.0;45.0;7.0;sehr gut;14.4;12.2;17.3;4.5;0;256.7;15.6;43.0;1017.8;7
DENW053;17.08.2021;02:00;8.0;44.0;7.0;sehr gut;14.4;12.2;17.3;4.5;0;256.7;15.6;43.0;1017.8;7
DENW053;17.08.2021;03:00;8.0;38.0;9.0;sehr gut;14.4;12.2;17.3;4.5;0;256.7;15.6;43.0;1017.8;7
DENW053;17.08.2021;04:00;9.0;35.0;8.0;sehr gut;14.4;12.2;17.3;4.5;0;256.7;15.6;43.0;1017.8;7
DENW053;17.08.2021;05:00;10.0;38.0;6.0;sehr gut;14.4;12.2;17.3;4.5;0;256.7;15.6;43.0;1017.8;7
DENW053;17.08.2021;06:00;10.0;39.0;6.0;sehr gut;14.4;12.2;17.3;4.5;0;256.7;15.6;43.0;1017.8;7
DENW053;17.08.2021;07:00;11.0;33.0;13.0;sehr gut;14.4;12.2;17.3;4.5;0;256.7;15.6;43.0;1017.8;7
DENW053;17.08.2021;08:00;12.0;29.0;16.0;sehr gut;14.4;12.2;17.3;4.5;0;256.7;15.6;43.0;1017.8;7
DENW053;17.08.2021;09:00;12.0;31.0;14.0;sehr gut;14.4;12.2;17.3;4.5;0;256.7;15.6;43.0;1017.8;7
DENW053;17.08.2021;10:00;13.0;36.0;13.0;sehr gut;14.4;12.2;17.3;4.5;0;256.7;15.6;43.0;1017.8;7
DENW053;17.08.2021;11:00;13.0;44.0;9.0;sehr gut;14.4;12.2;17.3;4.5;0;256.7;15.6;43.0;1017.8;7
DENW053;17.08.2021;12:00;13.0;54.0;9.0;sehr gut;14.4;12.2;17.3;4.5;0;256.7;15.6;43.0;1017.8;7
DENW053;17.08.2021;13:00;14.0;62.0;;gut;14.4;12.2;17.3;4.5;0;256.7;15.6;43.0;1017.8;7
DENW053;17.08.2021;14:00;14.0;58.0;11.0;sehr gut;14.4;12.2;17.3;4.5;0;256.7;15.6;43.0;1017.8;7
DENW053;17.08.2021;15:00;15.0;58.0;9.0;sehr gut;14.4;12.2;17.3;4.5;0;256.7;15.6;43.0;1017.8;7
DENW053;17.08.2021;16:00;15.0;58.0;9.0;sehr gut;14.4;12.2;17.3;4.5;0;256.7;15.6;43.0;1017.8;7
DENW053;17.08.2021;17:00;15.0;56.0;8.0;sehr gut;14.4;12.2;17.3;4.5;0;256.7;15.6;43.0;1017.8;7
DENW053;17.08.2021;18:00;15.0;57.0;8.0;sehr gut;14.4;12.2;17.3;4.5;0;256.7;15.6;43.0;1017.8;7
DENW053;17.08.2021;19:00;15.0;51.0;9.0;sehr gut;14.4;12.2;17.3;4.5;0;256.7;15.6;43.0;1017.8;7
DENW053;17.08.2021;20:00;15.0;46.0;13.0;sehr gut;14.4;12.2;17.3;4.5;0;256.7;15.6;43.0;1017.8;7
DENW053;17.08.2021;21:00;15.0;38.0;17.0;sehr gut;14.4;12.2;17.3;4.5;0;256.7;15.6;43.0;1017.8;7
DENW053;17.08.2021;22:00;15.0;34.0;15.0;sehr gut;14.4;12.2;17.3;4.5;0;256.7;15.6;43.0;1017.8;7
DENW053;17.08.2021;23:00;15.0;43.0;8.0;sehr gut;14.4;12.2;17.3;4.5;0;256.7;15.6;43.0;1017.8;7
DENW053;18.08.2021;24:00;14.0;;8.0;sehr gut;16.7;14.5;18.9;2.8;0;260.6;14.3;35.0;1015.8;5
DENW053;18.08.2021;01:00;14.0;37.0;7.0;sehr gut;16.7;14.5;18.9;2.8;0;260.6;14.3;35.0;1015.8;5
DENW053;18.08.2021;02:00;14.0;37.0;6.0;sehr gut;16.7;14.5;18.9;2.8;0;260.6;14.3;35.0;1015.8;5
DENW053;18.08.2021;03:00;14.0;34.0;5.0;sehr gut;16.7;14.5;18.9;2.8;0;260.6;14.3;35.0;1015.8;5
DENW053;18.08.2021;04:00;13.0;29.0;7.0;sehr gut;16.7;14.5;18.9;2.8;0;260.6;14.3;35.0;1015.8;5
DENW053;18.08.2021;05:00;13.0;26.0;7.0;sehr gut;16.7;14.5;18.9;2.8;0;260.6;14.3;35.0;1015.8;5
DENW053;18.08.2021;06:00;12.0;22.0;9.0;sehr gut;16.7;14.5;18.9;2.8;0;260.6;14.3;35.0;1015.8;5
DENW053;18.08.2021;07:00;12.0;21.0;9.0;sehr gut;16.7;14.5;18.9;2.8;0;260.6;14.3;35.0;1015.8;5
DENW053;18.08.2021;08:00;11.0;20.0;11.0;sehr gut;16.7;14.5;18.9;2.8;0;260.6;14.3;35.0;1015.8;5
DENW053;18.08.2021;09:00;11.0;22.0;11.0;sehr gut;16.7;14.5;18.9;2.8;0;260.6;14.3;35.0;1015.8;5
DENW053;18.08.2021;10:00;10.0;25.0;10.0;sehr gut;16.7;14.5;18.9;2.8;0;260.6;14.3;35.0;1015.8;5
DENW053;18.08.2021;11:00;9.0;25.0;10.0;sehr gut;16.7;14.5;18.9;2.8;0;260.6;14.3;35.0;1015.8;5
DENW053;18.08.2021;12:00;9.0;36.0;7.0;sehr gut;16.7;14.5;18.9;2.8;0;260.6;14.3;35.0;1015.8;5
DENW053;18.08.2021;13:00;8.0;40.0;5.0;sehr gut;16.7;14.5;18.9;2.8;0;260.6;14.3;35.0;1015.8;5
DENW053;18.08.2021;14:00;7.0;42.0;;sehr gut;16.7;14.5;18.9;2.8;0;260.6;14.3;35.0;1015.8;5
DENW053;18.08.2021;15:00;7.0;43.0;6.0;sehr gut;16.7;14.5;18.9;2.8;0;260.6;14.3;35.0;1015.8;5
DENW053;18.08.2021;16:00;6.0;45.0;7.0;sehr gut;16.7;14.5;18.9;2.8;0;260.6;14.3;35.0;1015.8;5
DENW053;18.08.2021;17:00;6.0;45.0;7.0;sehr gut;16.7;14.5;18.9;2.8;0;260.6;14.3;35.0;1015.8;5
DENW053;18.08.2021;18:00;6.0;47.0;7.0;sehr gut;16.7;14.5;18.9;2.8;0;260.6;14.3;35.0;1015.8;5
DENW053;18.08.2021;19:00;7.0;46.0;8.0;sehr gut;16.7;14.5;18.9;2.8;0;260.6;14.3;35.0;1015.8;5
DENW053;18.08.2021;20:00;7.0;47.0;8.0;sehr gut;16.7;14.5;18.9;2.8;0;260.6;14.3;35.0;1015.8;5
DENW053;18.08.2021;21:00;7.0;42.0;9.0;sehr gut;16.7;14.5;18.9;2.8;0;260.6;14.3;35.0;1015.8;5
DENW053;18.08.2021;22:00;7.0;42.0;8.0;sehr gut;16.7;14.5;18.9;2.8;0;260.6;14.3;35.0;1015.8;5
DENW053;18.08.2021;23:00;7.0;41.0;9.0;sehr gut;16.7;14.5;18.9;2.8;0;260.6;14.3;35.0;1015.8;5
DENW053;19.08.2021;24:00;7.0;36.0;10.0;sehr gut;18.0;15.6;20.4;0.0;0;248.4;13.6;37.0;1014.6;5
DENW053;19.08.2021;01:00;7.0;;9.0;sehr gut;18.0;15.6;20.4;0.0;0;248.4;13.6;37.0;1014.6;5
DENW053;19.08.2021;02:00;7.0;40.0;5.0;sehr gut;18.0;15.6;20.4;0.0;0;248.4;13.6;37.0;1014.6;5
DENW053;19.08.2021;03:00;7.0;37.0;5.0;sehr gut;18.0;15.6;20.4;0.0;0;248.4;13.6;37.0;1014.6;5
DENW053;19.08.2021;04:00;7.0;40.0;4.0;sehr gut;18.0;15.6;20.4;0.0;0;248.4;13.6;37.0;1014.6;5
DENW053;19.08.2021;05:00;7.0;43.0;3.0;sehr gut;18.0;15.6;20.4;0.0;0;248.4;13.6;37.0;1014.6;5
DENW053;19.08.2021;06:00;7.0;43.0;5.0;sehr gut;18.0;15.6;20.4;0.0;0;248.4;13.6;37.0;1014.6;5
DENW053;19.08.2021;07:00;7.0;43.0;6.0;sehr gut;18.0;15.6;20.4;0.0;0;248.4;13.6;37.0;1014.6;5
DENW053;19.08.2021;08:00;7.0;40.0;8.0;sehr gut;18.0;15.6;20.4;0.0;0;248.4;13.6;37.0;1014.6;5
DENW053;19.08.2021;09:00;7.0;39.0;8.0;sehr gut;18.0;15.6;20.4;0.0;0;248.4;13.6;37.0;1014.6;5
DENW053;19.08.2021;10:00;7.0;42.0;6.0;sehr gut;18.0;15.6;20.4;0.0;0;248.4;13.6;37.0;1014.6;5
DENW053;19.08.2021;11:00;7.0;44.0;7.0;sehr gut;18.0;15.6;20.4;0.0;0;248.4;13.6;37.0;1014.6;5
