Stationscode;Datum;Datum-Uhrzeit;Feinstaub;Ozon;NO2;LuftQualiIndex;tavg;tmin;tmax;prcp;snow;wdir;wspd;wpgt;pres;tsun
DENW053;07.06.2021;07.06.2021 01:00;15;37;11;sehr gut;17,7;15,5;20,6;0;0;354,6;8,6;19;1023;67
DENW053;07.06.2021;07.06.2021 02:00;15;45;12;sehr gut;17,7;15,5;20,6;0;0;354,6;8,6;19;1023;67
DENW053;07.06.2021;07.06.2021 03:00;15;48;10;sehr gut;17,7;15,5;20,6;0;0;354,6;8,6;19;1023;67
DENW053;07.06.2021;07.06.2021 04:00;15;-;10;sehr gut;17,7;15,5;20,6;0;0;354,6;8,6;19;1023;67
DENW053;07.06.2021;07.06.2021 05:00;15;48;10;sehr gut;17,7;15,5;20,6;0;0;354,6;8,6;19;1023;67
DENW053;07.06.2021;07.06.2021 06:00;16;41;14;sehr gut;17,7;15,5;20,6;0;0;354,6;8,6;19;1023;67
DENW053;07.06.2021;07.06.2021 07:00;15;42;13;sehr gut;17,7;15,5;20,6;0;0;354,6;8,6;19;1023;67
DENW053;07.06.2021;07.06.2021 08:00;16;58;10;sehr gut;17,7;15,5;20,6;0;0;354,6;8,6;19;1023;67
DENW053;07.06.2021;07.06.2021 09:00;16;-;11;sehr gut;17,7;15,5;20,6;0;0;354,6;8,6;19;1023;67
DENW053;07.06.2021;07.06.2021 10:00;16;-;14;sehr gut;17,7;15,5;20,6;0;0;354,6;8,6;19;1023;67
DENW053;07.06.2021;07.06.2021 11:00;16;-;17;sehr gut;17,7;15,5;20,6;0;0;354,6;8,6;19;1023;67
DENW053;07.06.2021;07.06.2021 12:00;16;-;13;sehr gut;17,7;15,5;20,6;0;0;354,6;8,6;19;1023;67
DENW053;07.06.2021;07.06.2021 13:00;16;-;9;sehr gut;17,7;15,5;20,6;0;0;354,6;8,6;19;1023;67
DENW053;07.06.2021;07.06.2021 14:00;16;-;-;sehr gut;17,7;15,5;20,6;0;0;354,6;8,6;19;1023;67
DENW053;07.06.2021;07.06.2021 15:00;16;-;12;sehr gut;17,7;15,5;20,6;0;0;354,6;8,6;19;1023;67
DENW053;07.06.2021;07.06.2021 16:00;16;-;13;sehr gut;17,7;15,5;20,6;0;0;354,6;8,6;19;1023;67
DENW053;07.06.2021;07.06.2021 17:00;16;-;8;sehr gut;17,7;15,5;20,6;0;0;354,6;8,6;19;1023;67
DENW053;07.06.2021;07.06.2021 18:00;16;-;8;sehr gut;17,7;15,5;20,6;0;0;354,6;8,6;19;1023;67
DENW053;07.06.2021;07.06.2021 19:00;16;-;9;sehr gut;17,7;15,5;20,6;0;0;354,6;8,6;19;1023;67
DENW053;07.06.2021;07.06.2021 20:00;15;-;9;sehr gut;17,7;15,5;20,6;0;0;354,6;8,6;19;1023;67
DENW053;07.06.2021;07.06.2021 21:00;16;-;13;sehr gut;17,7;15,5;20,6;0;0;354,6;8,6;19;1023;67
DENW053;07.06.2021;07.06.2021 22:00;16;-;16;sehr gut;17,7;15,5;20,6;0;0;354,6;8,6;19;1023;67
DENW053;07.06.2021;07.06.2021 23:00;16;-;35;gut;17,7;15,5;20,6;0;0;354,6;8,6;19;1023;67
DENW053;08.06.2021;07.06.2021 24:00;16;-;25;gut;19,3;15,1;24,6;0;0;2,1;6,3;21;1022,7;259
DENW053;08.06.2021;08.06.2021 01:00;15;-;16;sehr gut;19,3;15,1;24,6;0;0;2,1;6,3;21;1022,7;259
DENW053;08.06.2021;08.06.2021 02:00;15;-;20;sehr gut;19,3;15,1;24,6;0;0;2,1;6,3;21;1022,7;259
DENW053;08.06.2021;08.06.2021 03:00;15;-;23;gut;19,3;15,1;24,6;0;0;2,1;6,3;21;1022,7;259
DENW053;08.06.2021;08.06.2021 04:00;15;-;22;gut;19,3;15,1;24,6;0;0;2,1;6,3;21;1022,7;259
DENW053;08.06.2021;08.06.2021 05:00;15;-;28;gut;19,3;15,1;24,6;0;0;2,1;6,3;21;1022,7;259
DENW053;08.06.2021;08.06.2021 06:00;15;-;27;gut;19,3;15,1;24,6;0;0;2,1;6,3;21;1022,7;259
DENW053;08.06.2021;08.06.2021 07:00;15;-;31;gut;19,3;15,1;24,6;0;0;2,1;6,3;21;1022,7;259
DENW053;08.06.2021;08.06.2021 08:00;15;-;34;gut;19,3;15,1;24,6;0;0;2,1;6,3;21;1022,7;259
DENW053;08.06.2021;08.06.2021 09:00;16;-;28;gut;19,3;15,1;24,6;0;0;2,1;6,3;21;1022,7;259
DENW053;08.06.2021;08.06.2021 10:00;16;-;25;gut;19,3;15,1;24,6;0;0;2,1;6,3;21;1022,7;259
DENW053;08.06.2021;08.06.2021 11:00;16;-;20;sehr gut;19,3;15,1;24,6;0;0;2,1;6,3;21;1022,7;259
DENW053;08.06.2021;08.06.2021 12:00;16;-;18;sehr gut;19,3;15,1;24,6;0;0;2,1;6,3;21;1022,7;259
DENW053;08.06.2021;08.06.2021 13:00;15;-;13;sehr gut;19,3;15,1;24,6;0;0;2,1;6,3;21;1022,7;259
DENW053;08.06.2021;08.06.2021 14:00;15;105;8;gut;19,3;15,1;24,6;0;0;2,1;6,3;21;1022,7;259
DENW053;08.06.2021;08.06.2021 15:00;15;111;-;gut;19,3;15,1;24,6;0;0;2,1;6,3;21;1022,7;259
DENW053;08.06.2021;08.06.2021 16:00;15;120;8;gut;19,3;15,1;24,6;0;0;2,1;6,3;21;1022,7;259
DENW053;08.06.2021;08.06.2021 17:00;16;130;8;m‰ﬂig;19,3;15,1;24,6;0;0;2,1;6,3;21;1022,7;259
DENW053;08.06.2021;08.06.2021 18:00;16;139;6;m‰ﬂig;19,3;15,1;24,6;0;0;2,1;6,3;21;1022,7;259
DENW053;08.06.2021;08.06.2021 19:00;16;136;7;m‰ﬂig;19,3;15,1;24,6;0;0;2,1;6,3;21;1022,7;259
DENW053;08.06.2021;08.06.2021 20:00;16;126;8;m‰ﬂig;19,3;15,1;24,6;0;0;2,1;6,3;21;1022,7;259
DENW053;08.06.2021;08.06.2021 21:00;16;114;12;gut;19,3;15,1;24,6;0;0;2,1;6,3;21;1022,7;259
DENW053;08.06.2021;08.06.2021 22:00;16;82;16;gut;19,3;15,1;24,6;0;0;2,1;6,3;21;1022,7;259
DENW053;08.06.2021;08.06.2021 23:00;16;63;23;gut;19,3;15,1;24,6;0;0;2,1;6,3;21;1022,7;259
DENW053;09.06.2021;08.06.2021 24:00;16;58;17;sehr gut;20,9;13,8;26,8;0;0;357,1;6,8;22;1021,5;708
DENW053;09.06.2021;09.06.2021 01:00;17;44;26;gut;20,9;13,8;26,8;0;0;357,1;6,8;22;1021,5;708
DENW053;09.06.2021;09.06.2021 02:00;17;36;26;gut;20,9;13,8;26,8;0;0;357,1;6,8;22;1021,5;708
DENW053;09.06.2021;09.06.2021 03:00;18;33;21;gut;20,9;13,8;26,8;0;0;357,1;6,8;22;1021,5;708
DENW053;09.06.2021;09.06.2021 04:00;18;19;28;gut;20,9;13,8;26,8;0;0;357,1;6,8;22;1021,5;708
DENW053;09.06.2021;09.06.2021 05:00;18;10;28;gut;20,9;13,8;26,8;0;0;357,1;6,8;22;1021,5;708
DENW053;09.06.2021;09.06.2021 06:00;18;8;28;gut;20,9;13,8;26,8;0;0;357,1;6,8;22;1021,5;708
DENW053;09.06.2021;09.06.2021 07:00;18;10;29;gut;20,9;13,8;26,8;0;0;357,1;6,8;22;1021,5;708
DENW053;09.06.2021;09.06.2021 08:00;19;14;45;m‰ﬂig;20,9;13,8;26,8;0;0;357,1;6,8;22;1021,5;708
DENW053;09.06.2021;09.06.2021 09:00;20;43;36;gut;20,9;13,8;26,8;0;0;357,1;6,8;22;1021,5;708
DENW053;09.06.2021;09.06.2021 10:00;20;75;24;gut;20,9;13,8;26,8;0;0;357,1;6,8;22;1021,5;708
DENW053;09.06.2021;09.06.2021 11:00;20;99;13;gut;20,9;13,8;26,8;0;0;357,1;6,8;22;1021,5;708
DENW053;09.06.2021;09.06.2021 12:00;20;113;8;gut;20,9;13,8;26,8;0;0;357,1;6,8;22;1021,5;708
DENW053;09.06.2021;09.06.2021 13:00;21;119;12;gut;20,9;13,8;26,8;0;0;357,1;6,8;22;1021,5;708
DENW053;09.06.2021;09.06.2021 14:00;22;129;8;m‰ﬂig;20,9;13,8;26,8;0;0;357,1;6,8;22;1021,5;708
DENW053;09.06.2021;09.06.2021 15:00;22;136;6;m‰ﬂig;20,9;13,8;26,8;0;0;357,1;6,8;22;1021,5;708
DENW053;09.06.2021;09.06.2021 16:00;22;134;-;m‰ﬂig;20,9;13,8;26,8;0;0;357,1;6,8;22;1021,5;708
DENW053;09.06.2021;09.06.2021 17:00;23;140;7;m‰ﬂig;20,9;13,8;26,8;0;0;357,1;6,8;22;1021,5;708
DENW053;09.06.2021;09.06.2021 18:00;23;138;5;m‰ﬂig;20,9;13,8;26,8;0;0;357,1;6,8;22;1021,5;708
DENW053;09.06.2021;09.06.2021 19:00;24;141;5;m‰ﬂig;20,9;13,8;26,8;0;0;357,1;6,8;22;1021,5;708
DENW053;09.06.2021;09.06.2021 20:00;25;143;6;m‰ﬂig;20,9;13,8;26,8;0;0;357,1;6,8;22;1021,5;708
DENW053;09.06.2021;09.06.2021 21:00;25;134;11;m‰ﬂig;20,9;13,8;26,8;0;0;357,1;6,8;22;1021,5;708
DENW053;09.06.2021;09.06.2021 22:00;26;123;15;m‰ﬂig;20,9;13,8;26,8;0;0;357,1;6,8;22;1021,5;708
DENW053;09.06.2021;09.06.2021 23:00;26;127;15;m‰ﬂig;20,9;13,8;26,8;0;0;357,1;6,8;22;1021,5;708
DENW053;10.06.2021;09.06.2021 24:00;26;-;14;gut;21,7;14,9;27,5;0;0;257;5,3;28;1020,7;805
DENW053;10.06.2021;10.06.2021 01:00;26;85;12;gut;21,7;14,9;27,5;0;0;257;5,3;28;1020,7;805
DENW053;10.06.2021;10.06.2021 02:00;26;66;11;gut;21,7;14,9;27,5;0;0;257;5,3;28;1020,7;805
DENW053;10.06.2021;10.06.2021 03:00;25;52;14;gut;21,7;14,9;27,5;0;0;257;5,3;28;1020,7;805
DENW053;10.06.2021;10.06.2021 04:00;25;35;18;gut;21,7;14,9;27,5;0;0;257;5,3;28;1020,7;805
DENW053;10.06.2021;10.06.2021 05:00;25;28;17;gut;21,7;14,9;27,5;0;0;257;5,3;28;1020,7;805
DENW053;10.06.2021;10.06.2021 06:00;25;21;19;gut;21,7;14,9;27,5;0;0;257;5,3;28;1020,7;805
DENW053;10.06.2021;10.06.2021 07:00;24;10;35;gut;21,7;14,9;27,5;0;0;257;5,3;28;1020,7;805
DENW053;10.06.2021;10.06.2021 08:00;24;22;42;m‰ﬂig;21,7;14,9;27,5;0;0;257;5,3;28;1020,7;805
DENW053;10.06.2021;10.06.2021 09:00;23;52;26;gut;21,7;14,9;27,5;0;0;257;5,3;28;1020,7;805
DENW053;10.06.2021;10.06.2021 10:00;23;61;31;gut;21,7;14,9;27,5;0;0;257;5,3;28;1020,7;805
DENW053;10.06.2021;10.06.2021 11:00;22;73;30;gut;21,7;14,9;27,5;0;0;257;5,3;28;1020,7;805
DENW053;10.06.2021;10.06.2021 12:00;22;101;19;gut;21,7;14,9;27,5;0;0;257;5,3;28;1020,7;805
DENW053;10.06.2021;10.06.2021 13:00;21;101;17;gut;21,7;14,9;27,5;0;0;257;5,3;28;1020,7;805
DENW053;10.06.2021;10.06.2021 14:00;21;105;13;gut;21,7;14,9;27,5;0;0;257;5,3;28;1020,7;805
DENW053;10.06.2021;10.06.2021 15:00;20;114;12;gut;21,7;14,9;27,5;0;0;257;5,3;28;1020,7;805
DENW053;10.06.2021;10.06.2021 16:00;20;108;16;gut;21,7;14,9;27,5;0;0;257;5,3;28;1020,7;805
DENW053;10.06.2021;10.06.2021 17:00;19;120;-;gut;21,7;14,9;27,5;0;0;257;5,3;28;1020,7;805
DENW053;10.06.2021;10.06.2021 18:00;19;127;8;m‰ﬂig;21,7;14,9;27,5;0;0;257;5,3;28;1020,7;805
DENW053;10.06.2021;10.06.2021 19:00;18;129;7;m‰ﬂig;21,7;14,9;27,5;0;0;257;5,3;28;1020,7;805
DENW053;10.06.2021;10.06.2021 20:00;19;127;8;m‰ﬂig;21,7;14,9;27,5;0;0;257;5,3;28;1020,7;805
DENW053;10.06.2021;10.06.2021 21:00;20;116;9;gut;21,7;14,9;27,5;0;0;257;5,3;28;1020,7;805
DENW053;10.06.2021;10.06.2021 22:00;20;97;16;gut;21,7;14,9;27,5;0;0;257;5,3;28;1020,7;805
DENW053;10.06.2021;10.06.2021 23:00;20;72;16;gut;21,7;14,9;27,5;0;0;257;5,3;28;1020,7;805
DENW053;11.06.2021;10.06.2021 24:00;20;55;22;gut;21,7;14,9;27,5;0;0;303,1;8,4;28;1019,3;750
DENW053;11.06.2021;11.06.2021 01:00;20;-;19;sehr gut;21,7;14,9;27,5;0;0;303,1;8,4;28;1019,3;750
DENW053;11.06.2021;11.06.2021 02:00;20;63;17;gut;21,7;14,9;27,5;0;0;303,1;8,4;28;1019,3;750
DENW053;11.06.2021;11.06.2021 03:00;20;59;17;sehr gut;21,7;14,9;27,5;0;0;303,1;8,4;28;1019,3;750
DENW053;11.06.2021;11.06.2021 04:00;20;46;18;sehr gut;21,7;14,9;27,5;0;0;303,1;8,4;28;1019,3;750
DENW053;11.06.2021;11.06.2021 05:00;20;34;21;gut;21,7;14,9;27,5;0;0;303,1;8,4;28;1019,3;750
DENW053;11.06.2021;11.06.2021 06:00;20;27;23;gut;21,7;14,9;27,5;0;0;303,1;8,4;28;1019,3;750
DENW053;11.06.2021;11.06.2021 07:00;20;22;23;gut;21,7;14,9;27,5;0;0;303,1;8,4;28;1019,3;750
DENW053;11.06.2021;11.06.2021 08:00;20;26;23;gut;21,7;14,9;27,5;0;0;303,1;8,4;28;1019,3;750
DENW053;11.06.2021;11.06.2021 09:00;21;42;18;gut;21,7;14,9;27,5;0;0;303,1;8,4;28;1019,3;750
DENW053;11.06.2021;11.06.2021 10:00;21;56;15;gut;21,7;14,9;27,5;0;0;303,1;8,4;28;1019,3;750
DENW053;11.06.2021;11.06.2021 11:00;21;71;15;gut;21,7;14,9;27,5;0;0;303,1;8,4;28;1019,3;750
DENW053;11.06.2021;11.06.2021 12:00;21;85;14;gut;21,7;14,9;27,5;0;0;303,1;8,4;28;1019,3;750
DENW053;11.06.2021;11.06.2021 13:00;22;94;16;gut;21,7;14,9;27,5;0;0;303,1;8,4;28;1019,3;750
DENW053;11.06.2021;11.06.2021 14:00;23;103;11;gut;21,7;14,9;27,5;0;0;303,1;8,4;28;1019,3;750
DENW053;11.06.2021;11.06.2021 15:00;22;106;10;gut;21,7;14,9;27,5;0;0;303,1;8,4;28;1019,3;750
DENW053;11.06.2021;11.06.2021 16:00;23;100;14;gut;21,7;14,9;27,5;0;0;303,1;8,4;28;1019,3;750
DENW053;11.06.2021;11.06.2021 17:00;23;106;10;gut;21,7;14,9;27,5;0;0;303,1;8,4;28;1019,3;750
DENW053;11.06.2021;11.06.2021 18:00;23;107;-;gut;21,7;14,9;27,5;0;0;303,1;8,4;28;1019,3;750
DENW053;11.06.2021;11.06.2021 19:00;22;110;5;gut;21,7;14,9;27,5;0;0;303,1;8,4;28;1019,3;750
DENW053;11.06.2021;11.06.2021 20:00;21;105;4;gut;21,7;14,9;27,5;0;0;303,1;8,4;28;1019,3;750
DENW053;11.06.2021;11.06.2021 21:00;19;90;8;gut;21,7;14,9;27,5;0;0;303,1;8,4;28;1019,3;750
DENW053;11.06.2021;11.06.2021 22:00;19;79;12;gut;21,7;14,9;27,5;0;0;303,1;8,4;28;1019,3;750
DENW053;11.06.2021;11.06.2021 23:00;19;64;19;gut;21,7;14,9;27,5;0;0;303,1;8,4;28;1019,3;750
DENW053;12.06.2021;11.06.2021 24:00;19;64;17;gut;19,6;13,9;23,7;0;0;296,6;14,5;39;1020,4;330
DENW053;12.06.2021;12.06.2021 01:00;19;58;14;sehr gut;19,6;13,9;23,7;0;0;296,6;14,5;39;1020,4;330
DENW053;12.06.2021;12.06.2021 02:00;18;-;15;sehr gut;19,6;13,9;23,7;0;0;296,6;14,5;39;1020,4;330
DENW053;12.06.2021;12.06.2021 03:00;18;33;14;sehr gut;19,6;13,9;23,7;0;0;296,6;14,5;39;1020,4;330
DENW053;12.06.2021;12.06.2021 04:00;18;24;16;sehr gut;19,6;13,9;23,7;0;0;296,6;14,5;39;1020,4;330
DENW053;12.06.2021;12.06.2021 05:00;18;26;14;sehr gut;19,6;13,9;23,7;0;0;296,6;14,5;39;1020,4;330
DENW053;12.06.2021;12.06.2021 06:00;18;29;15;sehr gut;19,6;13,9;23,7;0;0;296,6;14,5;39;1020,4;330
DENW053;12.06.2021;12.06.2021 07:00;18;26;15;sehr gut;19,6;13,9;23,7;0;0;296,6;14,5;39;1020,4;330
DENW053;12.06.2021;12.06.2021 08:00;17;29;10;sehr gut;19,6;13,9;23,7;0;0;296,6;14,5;39;1020,4;330
DENW053;12.06.2021;12.06.2021 09:00;17;27;9;sehr gut;19,6;13,9;23,7;0;0;296,6;14,5;39;1020,4;330
DENW053;12.06.2021;12.06.2021 10:00;16;30;8;sehr gut;19,6;13,9;23,7;0;0;296,6;14,5;39;1020,4;330
DENW053;12.06.2021;12.06.2021 11:00;16;35;9;sehr gut;19,6;13,9;23,7;0;0;296,6;14,5;39;1020,4;330
DENW053;12.06.2021;12.06.2021 12:00;16;35;8;sehr gut;19,6;13,9;23,7;0;0;296,6;14,5;39;1020,4;330
DENW053;12.06.2021;12.06.2021 13:00;16;37;10;sehr gut;19,6;13,9;23,7;0;0;296,6;14,5;39;1020,4;330
DENW053;12.06.2021;12.06.2021 14:00;15;48;8;sehr gut;19,6;13,9;23,7;0;0;296,6;14,5;39;1020,4;330
DENW053;12.06.2021;12.06.2021 15:00;15;58;8;sehr gut;19,6;13,9;23,7;0;0;296,6;14,5;39;1020,4;330
DENW053;12.06.2021;12.06.2021 16:00;15;73;6;gut;19,6;13,9;23,7;0;0;296,6;14,5;39;1020,4;330
DENW053;12.06.2021;12.06.2021 17:00;15;91;4;gut;19,6;13,9;23,7;0;0;296,6;14,5;39;1020,4;330
DENW053;12.06.2021;12.06.2021 18:00;15;92;3;gut;19,6;13,9;23,7;0;0;296,6;14,5;39;1020,4;330
DENW053;12.06.2021;12.06.2021 19:00;15;92;-;gut;19,6;13,9;23,7;0;0;296,6;14,5;39;1020,4;330
DENW053;12.06.2021;12.06.2021 20:00;15;89;3;gut;19,6;13,9;23,7;0;0;296,6;14,5;39;1020,4;330
DENW053;12.06.2021;12.06.2021 21:00;15;83;4;gut;19,6;13,9;23,7;0;0;296,6;14,5;39;1020,4;330
DENW053;12.06.2021;12.06.2021 22:00;15;78;6;gut;19,6;13,9;23,7;0;0;296,6;14,5;39;1020,4;330
DENW053;12.06.2021;12.06.2021 23:00;14;68;8;gut;19,6;13,9;23,7;0;0;296,6;14,5;39;1020,4;330
DENW053;13.06.2021;12.06.2021 24:00;14;59;10;sehr gut;17,5;11;24,2;0;0;348;6,1;22;1026,8;930
DENW053;13.06.2021;13.06.2021 01:00;14;59;8;sehr gut;17,5;11;24,2;0;0;348;6,1;22;1026,8;930
DENW053;13.06.2021;13.06.2021 02:00;14;56;8;sehr gut;17,5;11;24,2;0;0;348;6,1;22;1026,8;930
DENW053;13.06.2021;13.06.2021 03:00;14;-;8;sehr gut;17,5;11;24,2;0;0;348;6,1;22;1026,8;930
DENW053;13.06.2021;13.06.2021 04:00;14;47;8;sehr gut;17,5;11;24,2;0;0;348;6,1;22;1026,8;930
DENW053;13.06.2021;13.06.2021 05:00;14;41;9;sehr gut;17,5;11;24,2;0;0;348;6,1;22;1026,8;930
DENW053;13.06.2021;13.06.2021 06:00;14;28;11;sehr gut;17,5;11;24,2;0;0;348;6,1;22;1026,8;930
DENW053;13.06.2021;13.06.2021 07:00;13;25;14;sehr gut;17,5;11;24,2;0;0;348;6,1;22;1026,8;930
DENW053;13.06.2021;13.06.2021 08:00;14;34;12;sehr gut;17,5;11;24,2;0;0;348;6,1;22;1026,8;930
DENW053;13.06.2021;13.06.2021 09:00;14;55;8;sehr gut;17,5;11;24,2;0;0;348;6,1;22;1026,8;930
DENW053;13.06.2021;13.06.2021 10:00;14;63;6;gut;17,5;11;24,2;0;0;348;6,1;22;1026,8;930
DENW053;13.06.2021;13.06.2021 11:00;14;67;6;gut;17,5;11;24,2;0;0;348;6,1;22;1026,8;930
DENW053;13.06.2021;13.06.2021 12:00;14;69;8;gut;17,5;11;24,2;0;0;348;6,1;22;1026,8;930
DENW053;13.06.2021;13.06.2021 13:00;13;74;7;gut;17,5;11;24,2;0;0;348;6,1;22;1026,8;930
DENW053;13.06.2021;13.06.2021 14:00;13;82;7;gut;17,5;11;24,2;0;0;348;6,1;22;1026,8;930
DENW053;13.06.2021;13.06.2021 15:00;13;91;8;gut;17,5;11;24,2;0;0;348;6,1;22;1026,8;930
DENW053;13.06.2021;13.06.2021 16:00;13;93;10;gut;17,5;11;24,2;0;0;348;6,1;22;1026,8;930
DENW053;13.06.2021;13.06.2021 17:00;13;98;10;gut;17,5;11;24,2;0;0;348;6,1;22;1026,8;930
DENW053;13.06.2021;13.06.2021 18:00;14;102;9;gut;17,5;11;24,2;0;0;348;6,1;22;1026,8;930
DENW053;13.06.2021;13.06.2021 19:00;14;114;7;gut;17,5;11;24,2;0;0;348;6,1;22;1026,8;930
DENW053;13.06.2021;13.06.2021 20:00;15;110;-;gut;17,5;11;24,2;0;0;348;6,1;22;1026,8;930
DENW053;13.06.2021;13.06.2021 21:00;15;106;11;gut;17,5;11;24,2;0;0;348;6,1;22;1026,8;930
DENW053;13.06.2021;13.06.2021 22:00;15;87;15;gut;17,5;11;24,2;0;0;348;6,1;22;1026,8;930
DENW053;13.06.2021;13.06.2021 23:00;16;77;17;gut;17,5;11;24,2;0;0;348;6,1;22;1026,8;930
DENW053;14.06.2021;13.06.2021 24:00;17;57;18;sehr gut;21,4;12,6;29,1;0;0;121,2;8;22;1021,3;919
DENW053;14.06.2021;14.06.2021 01:00;18;41;18;sehr gut;21,4;12,6;29,1;0;0;121,2;8;22;1021,3;919
DENW053;14.06.2021;14.06.2021 02:00;18;36;20;sehr gut;21,4;12,6;29,1;0;0;121,2;8;22;1021,3;919
DENW053;14.06.2021;14.06.2021 03:00;19;40;17;sehr gut;21,4;12,6;29,1;0;0;121,2;8;22;1021,3;919
DENW053;14.06.2021;14.06.2021 04:00;18;-;23;gut;21,4;12,6;29,1;0;0;121,2;8;22;1021,3;919
DENW053;14.06.2021;14.06.2021 05:00;19;31;28;gut;21,4;12,6;29,1;0;0;121,2;8;22;1021,3;919
DENW053;14.06.2021;14.06.2021 06:00;19;36;27;gut;21,4;12,6;29,1;0;0;121,2;8;22;1021,3;919
DENW053;14.06.2021;14.06.2021 07:00;19;43;21;gut;21,4;12,6;29,1;0;0;121,2;8;22;1021,3;919
DENW053;14.06.2021;14.06.2021 08:00;18;45;25;gut;21,4;12,6;29,1;0;0;121,2;8;22;1021,3;919
DENW053;14.06.2021;14.06.2021 09:00;19;51;20;sehr gut;21,4;12,6;29,1;0;0;121,2;8;22;1021,3;919
DENW053;14.06.2021;14.06.2021 10:00;19;-;-;sehr gut;21,4;12,6;29,1;0;0;121,2;8;22;1021,3;919
DENW053;14.06.2021;14.06.2021 11:00;19;-;-;sehr gut;21,4;12,6;29,1;0;0;121,2;8;22;1021,3;919
DENW053;14.06.2021;14.06.2021 12:00;19;81;15;gut;21,4;12,6;29,1;0;0;121,2;8;22;1021,3;919
DENW053;14.06.2021;14.06.2021 13:00;19;108;13;gut;21,4;12,6;29,1;0;0;121,2;8;22;1021,3;919
DENW053;14.06.2021;14.06.2021 14:00;19;133;10;m‰ﬂig;21,4;12,6;29,1;0;0;121,2;8;22;1021,3;919
DENW053;14.06.2021;14.06.2021 15:00;19;117;7;gut;21,4;12,6;29,1;0;0;121,2;8;22;1021,3;919
DENW053;14.06.2021;14.06.2021 16:00;19;108;14;gut;21,4;12,6;29,1;0;0;121,2;8;22;1021,3;919
DENW053;14.06.2021;14.06.2021 17:00;19;104;17;gut;21,4;12,6;29,1;0;0;121,2;8;22;1021,3;919
DENW053;14.06.2021;14.06.2021 18:00;18;106;24;gut;21,4;12,6;29,1;0;0;121,2;8;22;1021,3;919
DENW053;14.06.2021;14.06.2021 19:00;19;121;17;m‰ﬂig;21,4;12,6;29,1;0;0;121,2;8;22;1021,3;919
DENW053;14.06.2021;14.06.2021 20:00;19;139;8;m‰ﬂig;21,4;12,6;29,1;0;0;121,2;8;22;1021,3;919
DENW053;14.06.2021;14.06.2021 21:00;20;132;12;m‰ﬂig;21,4;12,6;29,1;0;0;121,2;8;22;1021,3;919
DENW053;14.06.2021;14.06.2021 22:00;20;90;26;gut;21,4;12,6;29,1;0;0;121,2;8;22;1021,3;919
DENW053;14.06.2021;14.06.2021 23:00;20;86;19;gut;21,4;12,6;29,1;0;0;121,2;8;22;1021,3;919
DENW053;15.06.2021;14.06.2021 24:00;20;87;19;gut;22;15,8;27,3;0;0;3,9;9,2;26;1019,2;737
DENW053;15.06.2021;15.06.2021 01:00;20;93;21;gut;22;15,8;27,3;0;0;3,9;9,2;26;1019,2;737
DENW053;15.06.2021;15.06.2021 02:00;20;123;11;m‰ﬂig;22;15,8;27,3;0;0;3,9;9,2;26;1019,2;737
DENW053;15.06.2021;15.06.2021 03:00;20;112;14;gut;22;15,8;27,3;0;0;3,9;9,2;26;1019,2;737
DENW053;15.06.2021;15.06.2021 04:00;21;86;13;gut;22;15,8;27,3;0;0;3,9;9,2;26;1019,2;737
DENW053;15.06.2021;15.06.2021 05:00;21;74;14;gut;22;15,8;27,3;0;0;3,9;9,2;26;1019,2;737
DENW053;15.06.2021;15.06.2021 06:00;22;58;17;gut;22;15,8;27,3;0;0;3,9;9,2;26;1019,2;737
DENW053;15.06.2021;15.06.2021 07:00;23;44;28;gut;22;15,8;27,3;0;0;3,9;9,2;26;1019,2;737
DENW053;15.06.2021;15.06.2021 08:00;23;59;24;gut;22;15,8;27,3;0;0;3,9;9,2;26;1019,2;737
DENW053;15.06.2021;15.06.2021 09:00;23;72;20;gut;22;15,8;27,3;0;0;3,9;9,2;26;1019,2;737
DENW053;15.06.2021;15.06.2021 10:00;24;80;14;gut;22;15,8;27,3;0;0;3,9;9,2;26;1019,2;737
DENW053;15.06.2021;15.06.2021 11:00;24;74;13;gut;22;15,8;27,3;0;0;3,9;9,2;26;1019,2;737
DENW053;15.06.2021;15.06.2021 12:00;24;80;8;gut;22;15,8;27,3;0;0;3,9;9,2;26;1019,2;737
DENW053;15.06.2021;15.06.2021 13:00;24;83;6;gut;22;15,8;27,3;0;0;3,9;9,2;26;1019,2;737
DENW053;15.06.2021;15.06.2021 14:00;24;85;5;gut;22;15,8;27,3;0;0;3,9;9,2;26;1019,2;737
DENW053;15.06.2021;15.06.2021 15:00;24;94;6;gut;22;15,8;27,3;0;0;3,9;9,2;26;1019,2;737
DENW053;15.06.2021;15.06.2021 16:00;24;94;7;gut;22;15,8;27,3;0;0;3,9;9,2;26;1019,2;737
DENW053;15.06.2021;15.06.2021 17:00;24;95;5;gut;22;15,8;27,3;0;0;3,9;9,2;26;1019,2;737
DENW053;15.06.2021;15.06.2021 18:00;24;106;6;gut;22;15,8;27,3;0;0;3,9;9,2;26;1019,2;737
DENW053;15.06.2021;15.06.2021 19:00;23;108;5;gut;22;15,8;27,3;0;0;3,9;9,2;26;1019,2;737
DENW053;15.06.2021;15.06.2021 20:00;22;110;8;gut;22;15,8;27,3;0;0;3,9;9,2;26;1019,2;737
DENW053;15.06.2021;15.06.2021 21:00;22;101;12;gut;22;15,8;27,3;0;0;3,9;9,2;26;1019,2;737
